"Name","train_loss","validation_loss","State","Notes","User","Tags","Created","Runtime","Sweep","activation_fn","architecture","batch_size","epochs_choice","input_dim","kernel_size","learning_rate","loss","nblocks","nneighbor","num_class","num_parameters","num_point","training_set","transformer_dim","avg_loss_per_batch","batch loss","cumulative_loss","epoch","r2","time","train_time","validate_time","evaluation time","inference time","inference_time_train","inference_time_train_ms","inference_time_validation_ms","load_time_batch_ms","load_time_train_ms","train_time_batch_ms","validate loss","validate time","validate_time_batch_ms"
"3DCNN_1000_5_Sigmoid_10_0.0001_4","0.2384724878668785","0.2470882501542568","finished","-","changli_824","","2024-03-10T07:19:18.000Z","10814","","Sigmoid","3DCNN_256_stride1","4","10","","5","0.0001","","","","","","","1000","","","0.3726513981819153","","9","-0.04502319478750905","","244","815","","","","","","","","","","",""
"3DCNN_1000_5_Sigmoid_20_1e-05_4","0.24286751025915143","0.24488090089857575","finished","-","changli_824","","2024-03-10T07:03:08.000Z","23996","","Sigmoid","3DCNN_256_stride1","4","20","","5","0.00001","","","","","","","1000","","","0.2534666955471039","","19","0.02540293070348898","","237","725","","","","","","","","","","",""
"3DCNN_1000_3_ReLU_20_0.001_4","0.1198387814089656","0.16495418529361486","finished","-","changli_824","","2024-03-10T07:00:05.000Z","25788","","ReLU","3DCNN_256_stride1","4","20","","3","0.001","","","","","","","1000","","","0.11959659308195114","","19","0.45022558235949206","","239","1084","","","","","","","","","","",""
"3DCNN_1000_5_ReLU_15_1e-05_4","0.12017790856957436","0.23042611127048732","finished","-","changli_824","","2024-03-10T06:59:32.000Z","16123","","ReLU","3DCNN_256_stride1","4","15","","5","0.00001","","","","","","","1000","","","0.13878124952316284","","14","0.04682957259071696","","247","827","","","","","","","","","","",""
"3DCNN_1000_5_ReLU_20_0.001_4","0.133306131914258","0.17696359598785638","finished","-","changli_824","","2024-03-10T06:48:58.000Z","21147","","ReLU","3DCNN_256_stride1","4","20","","5","0.001","","","","","","","1000","","","0.04763723909854889","","19","0.3634431471894925","","248","791","","","","","","","","","","",""
"3DCNN_1000_3_Sigmoid_5_0.001_4","0.24902383327484132","0.24488716300725935","finished","-","changli_824","","2024-03-10T06:47:53.000Z","4713","","Sigmoid","3DCNN_256_stride1","4","5","","3","0.001","","","","","","","1000","","","0.36354300379753113","","4","0.017527225093594168","","214","777","","","","","","","","","","",""
"3DCNN_1000_5_ReLU_20_0.0001_4","0.11426963631808758","0.1944266160994768","finished","-","changli_824","","2024-03-10T06:47:50.000Z","28401","","ReLU","3DCNN_256_stride1","4","20","","5","0.0001","","","","","","","1000","","","0.06065083667635918","","19","0.2589972444783305","","304","1311","","","","","","","","","","",""
"3DCNN_1000_3_ReLU_10_0.001_4","0.1612403367459774","0.17443852570205928","finished","-","changli_824","","2024-03-10T06:45:22.000Z","9391","","ReLU","3DCNN_256_stride1","4","10","","3","0.001","","","","","","","1000","","","0.1680658757686615","","9","0.3994939583607996","","205","726","","","","","","","","","","",""
"3DCNN_1000_5_Sigmoid_5_0.001_4","0.25345065534114836","0.24383331802785396","finished","-","changli_824","","2024-03-10T06:44:19.000Z","5185","","Sigmoid","3DCNN_256_stride1","4","5","","5","0.001","","","","","","","1000","","","0.19376862049102783","","4","0.035984763257994934","","246","789","","","","","","","","","","",""
"3DCNN_1000_5_Sigmoid_5_0.0001_4","0.2465101523995399","0.2577060891807079","finished","-","changli_824","","2024-03-10T06:40:08.000Z","5149","","Sigmoid","3DCNN_256_stride1","4","5","","5","0.0001","","","","","","","1000","","","0.32237863540649414","","4","-0.1250039388488935","","245","801","","","","","","","","","","",""
"3DCNN_1000_5_Sigmoid_15_1e-05_4","0.2459987672269344","0.24890089631080628","finished","-","changli_824","","2024-03-10T06:21:00.000Z","15792","","Sigmoid","3DCNN_256_stride1","4","15","","5","0.00001","","","","","","","1000","","","0.198934942483902","","14","-0.003937161957952462","","250","790","","","","","","","","","","",""
"3DCNN_1000_3_ReLU_15_1e-05_4","0.14192540772259235","0.22851018436700105","finished","-","changli_824","","2024-03-10T06:19:55.000Z","13945","","ReLU","3DCNN_256_stride1","4","15","","3","0.00001","","","","","","","1000","","","0.08094506710767746","","14","0.006874368616752835","","205","717","","","","","","","","","","",""
"3DCNN_1000_5_Sigmoid_5_1e-05_4","0.2469973172843456","0.2481801965564489","finished","-","changli_824","","2024-03-10T06:12:24.000Z","5447","","Sigmoid","3DCNN_256_stride1","4","5","","5","0.00001","","","","","","","1000","","","0.2880977392196655","","4","0.007301697947979413","","251","828","","","","","","","","","","",""
"3DCNN_1000_5_Sigmoid_20_0.0001_4","0.22582340350747107","0.21875598197728396","finished","-","changli_824","","2024-03-10T06:08:25.000Z","24845","","Sigmoid","3DCNN_256_stride1","4","20","","5","0.0001","","","","","","","1000","","","0.23914602398872375","","19","0.15921790089493892","","262","1021","","","","","","","","","","",""
"3DCNN_1000_5_ReLU_5_0.001_4","0.20283134418725968","0.209124741782248","finished","-","changli_824","","2024-03-10T05:47:23.000Z","5416","","ReLU","3DCNN_256_stride1","4","5","","5","0.001","","","","","","","1000","","","0.22945334017276764","","4","0.155682464969783","","253","840","","","","","","","","","","",""
"3DCNN_1000_3_ReLU_5_0.001_4","0.18667551194131377","0.18284540958702564","finished","-","changli_824","","2024-03-10T05:29:45.000Z","4674","","ReLU","3DCNN_256_stride1","4","5","","3","0.001","","","","","","","1000","","","0.17069023847579956","","4","0.3232402398337214","","205","723","","","","","","","","","","",""
"3DCNN_1000_3_Sigmoid_20_0.001_4","0.18536221988499169","0.19759739996641873","finished","-","changli_824","","2024-03-10T05:28:32.000Z","18641","","Sigmoid","3DCNN_256_stride1","4","20","","3","0.001","","","","","","","1000","","","0.13480952382087708","","19","0.2040275144666004","","211","719","","","","","","","","","","",""
"3DCNN_1000_5_ReLU_5_1e-05_4","0.1710688949227333","0.2323185330927372","finished","-","changli_824","","2024-03-10T05:16:52.000Z","5158","","ReLU","3DCNN_256_stride1","4","5","","5","0.00001","","","","","","","1000","","","0.15956228971481323","","4","-0.024203585474433353","","259","785","","","","","","","","","","",""
"3DCNN_1000_5_ReLU_20_1e-05_4","0.1127058639600873","0.20531242913752795","finished","-","changli_824","","2024-03-10T05:00:54.000Z","20813","","ReLU","3DCNN_256_stride1","4","20","","5","0.00001","","","","","","","1000","","","0.09881213307380676","","19","0.20351045802956547","","242","785","","","","","","","","","","",""
"3DCNN_1000_3_Sigmoid_15_0.0001_4","0.23802044552564625","0.24475480850189923","finished","-","changli_824","","2024-03-10T04:27:47.000Z","17848","","Sigmoid","3DCNN_256_stride1","4","15","","3","0.0001","","","","","","","1000","","","0.35117679834365845","","14","-0.002882889277711742","","233","981","","","","","","","","","","",""
"3DCNN_1000_5_ReLU_5_0.0001_4","0.192092816516757","0.229661421777308","finished","-","changli_824","","2024-03-10T04:25:38.000Z","6153","","ReLU","3DCNN_256_stride1","4","5","","5","0.0001","","","","","","","1000","","","0.10731029510498048","","4","0.06448969386959769","","258","980","","","","","","","","","","",""
"3DCNN_1000_3_Sigmoid_15_1e-05_4","0.2465751827955246","0.24898859059214593","finished","-","changli_824","","2024-03-10T04:06:08.000Z","14451","","Sigmoid","3DCNN_256_stride1","4","15","","3","0.00001","","","","","","","1000","","","0.28960368037223816","","14","-0.004126282172755236","","207","751","","","","","","","","","","",""
"3DCNN_1000_3_ReLU_10_1e-05_4","0.1570570949614048","0.22208342659473415","finished","-","changli_824","","2024-03-10T04:02:06.000Z","9378","","ReLU","3DCNN_256_stride1","4","10","","3","0.00001","","","","","","","1000","","","0.12056677788496016","","9","0.0571152075092346","","211","721","","","","","","","","","","",""
"3DCNN_1000_5_ReLU_10_1e-05_4","0.1510204879567027","0.2231899019539356","finished","-","changli_824","","2024-03-10T03:55:49.000Z","10990","","ReLU","3DCNN_256_stride1","4","10","","5","0.00001","","","","","","","1000","","","0.23189623653888705","","9","0.03268713456540029","","249","825","","","","","","","","","","",""
"3DCNN_1000_3_Sigmoid_10_1e-05_4","0.24667035645246504","0.2487266673028469","finished","-","changli_824","","2024-03-10T03:44:15.000Z","9391","","Sigmoid","3DCNN_256_stride1","4","10","","3","0.00001","","","","","","","1000","","","0.13741756975650787","","9","0.004032320863543326","","206","724","","","","","","","","","","",""
"3DCNN_1000_5_ReLU_15_0.0001_4","0.12875355142354966","0.20056341439038516","finished","-","changli_824","","2024-03-10T02:26:30.000Z","15519","","ReLU","3DCNN_256_stride1","4","15","","5","0.0001","","","","","","","1000","","","0.10467011481523514","","14","0.2243384287034299","","243","788","","","","","","","","","","",""
"3DCNN_1000_3_ReLU_20_1e-05_4","0.1196046234369278","0.22236507952958345","finished","-","changli_824","","2024-03-10T02:25:31.000Z","18558","","ReLU","3DCNN_256_stride1","4","20","","3","0.00001","","","","","","","1000","","","0.08527543395757675","","19","0.06045130790127873","","202","744","","","","","","","","","","",""
"3DCNN_1000_5_ReLU_10_0.0001_4","0.1524277757257223","0.19448053041547536","finished","-","changli_824","","2024-03-10T02:25:31.000Z","10269","","ReLU","3DCNN_256_stride1","4","10","","5","0.0001","","","","","","","1000","","","0.13061223924160004","","9","0.25201932988696396","","242","774","","","","","","","","","","",""
"3DCNN_1000_3_Sigmoid_15_0.001_4","0.19685657101869583","0.2058106025710702","finished","-","changli_824","","2024-03-10T01:38:04.000Z","14834","","Sigmoid","3DCNN_256_stride1","4","15","","3","0.001","","","","","","","1000","","","0.22754254937171936","","14","0.24563457603015704","","207","759","","","","","","","","","","",""
"3DCNN_1000_3_ReLU_15_0.0001_4","0.1267177319377661","0.1940447377577424","finished","-","changli_824","","2024-03-10T01:30:16.000Z","18959","","ReLU","3DCNN_256_stride1","4","15","","3","0.0001","","","","","","","1000","","","0.08474994450807571","","14","0.27249317120347905","","232","962","","","","","","","","","","",""
"3DCNN_1000_5_Sigmoid_15_0.001_4","0.22977981093525887","0.2484009242862463","finished","-","changli_824","","2024-03-10T01:06:21.000Z","15708","","Sigmoid","3DCNN_256_stride1","4","15","","5","0.001","","","","","","","1000","","","0.2476458102464676","","14","-0.050007791156331693","","246","798","","","","","","","","","","",""
"3DCNN_1000_5_Sigmoid_10_1e-05_4","0.24647679340839385","0.24787142013311383","finished","-","changli_824","","2024-03-10T01:06:21.000Z","11841","","Sigmoid","3DCNN_256_stride1","4","10","","5","0.00001","","","","","","","1000","","","0.13559621572494507","","9","0.007860977568879934","","257","980","","","","","","","","","","",""
"3DCNN_1000_5_Sigmoid_20_0.001_4","0.2010104179084301","0.21820465947985648","finished","-","changli_824","","2024-03-10T01:06:21.000Z","21209","","Sigmoid","3DCNN_256_stride1","4","20","","5","0.001","","","","","","","1000","","","0.22284430265426636","","19","0.10514274483356913","","250","802","","","","","","","","","","",""
"3DCNN_1000_3_Sigmoid_20_0.0001_4","0.21731139159202575","0.21375627837777136","finished","-","changli_824","","2024-03-10T01:06:21.000Z","21394","","Sigmoid","3DCNN_256_stride1","4","20","","3","0.0001","","","","","","","1000","","","0.2175142765045166","","19","0.19525937439094365","","216","873","","","","","","","","","","",""
"3DCNN_1000_3_ReLU_15_0.001_4","0.1527057705372572","0.17775990386903287","finished","-","changli_824","","2024-03-10T01:06:20.000Z","13981","","ReLU","3DCNN_256_stride1","4","15","","3","0.001","","","","","","","1000","","","0.1582101285457611","","14","0.3605669123701891","","203","717","","","","","","","","","","",""
"3DCNN_1000_3_Sigmoid_5_1e-05_4","0.24762917268276213","0.24963538741767408","finished","-","changli_824","","2024-03-10T01:06:20.000Z","4683","","Sigmoid","3DCNN_256_stride1","4","5","","3","0.00001","","","","","","","1000","","","0.24476614594459536","","4","-0.00509700467563623","","207","728","","","","","","","","","","",""
"3DCNN_1000_3_Sigmoid_5_0.0001_4","0.24733541882038115","0.248479874420166","finished","-","changli_824","","2024-03-10T01:06:20.000Z","4719","","Sigmoid","3DCNN_256_stride1","4","5","","3","0.0001","","","","","","","1000","","","0.1960134655237198","","4","-0.007905848536354121","","208","733","","","","","","","","","","",""
"3DCNN_1000_5_ReLU_10_0.001_4","0.18156118124723433","0.19644216046780347","finished","-","changli_824","","2024-03-10T01:06:20.000Z","10451","","ReLU","3DCNN_256_stride1","4","10","","5","0.001","","","","","","","1000","","","0.2551746964454651","","9","0.26425453026487733","","240","770","","","","","","","","","","",""
"3DCNN_1000_5_ReLU_15_0.001_4","0.15331393571197988","0.20304482344090935","finished","-","changli_824","","2024-03-10T01:06:19.000Z","15729","","ReLU","3DCNN_256_stride1","4","15","","5","0.001","","","","","","","1000","","","0.1903056800365448","","14","0.28771119324441374","","247","792","","","","","","","","","","",""
"3DCNN_1000_5_Sigmoid_15_0.0001_4","0.23038488376140595","0.24952866105139257","finished","-","changli_824","","2024-03-10T01:06:19.000Z","20483","","Sigmoid","3DCNN_256_stride1","4","15","","5","0.0001","","","","","","","1000","","","0.17056769132614136","","14","-0.06864036173241628","","264","1014","","","","","","","","","","",""
"3DCNN_1000_3_ReLU_5_0.0001_4","0.18684853456914424","0.2198816404208541","finished","-","changli_824","","2024-03-10T01:06:19.000Z","4738","","ReLU","3DCNN_256_stride1","4","5","","3","0.0001","","","","","","","1000","","","0.1229870393872261","","4","0.06361417073650422","","206","729","","","","","","","","","","",""
"3DCNN_1000_3_Sigmoid_10_0.0001_4","0.2451784283220768","0.24554463082253933","finished","-","changli_824","","2024-03-10T01:06:19.000Z","9394","","Sigmoid","3DCNN_256_stride1","4","10","","3","0.0001","","","","","","","1000","","","0.1901738941669464","","9","0.00768853389704538","","205","738","","","","","","","","","","",""
"3DCNN_1000_3_Sigmoid_20_1e-05_4","0.24394331142306327","0.24820379900336265","finished","-","changli_824","","2024-03-10T01:06:19.000Z","18792","","Sigmoid","3DCNN_256_stride1","4","20","","3","0.00001","","","","","","","1000","","","0.15124960243701935","","19","0.0008290383884642649","","204","727","","","","","","","","","","",""
"2048pts_cosTSFM_10000_n_2_dim_256_seeded","0.17335200309753418","0.21384787559509277","failed","-","balancein0and1","","2024-03-09T22:23:48.000Z","39332","","","PointTransformerCls","16","40","2048","","0.001","L1Loss()","2","128","1","1449313","2048","10000","256","","0.06483897566795349","","38","","","","","","","","","","","","","","",""
"2048pts_cosTSFM_10000_n_2_dim_256_seeded","0.19365058839321136","0.22012808918952945","finished","-","balancein0and1","","2024-03-09T22:23:40.000Z","19822","","","PointTransformerCls","16","20","2048","","0.001","L1Loss()","2","128","1","1449313","2048","10000","256","","0.13890041410923004","","19","","","","","","","","","","","","","","",""
"2048pts_cosTSFM_10000_n_2_dim_64_seeded","0.17599789798259735","0.2137751877307892","finished","-","balancein0and1","","2024-03-09T22:16:37.000Z","11515","","","PointTransformerCls","32","20","2048","","0.001","L1Loss()","2","128","1","252769","2048","10000","64","","0.10944630205631256","","19","","","","","","","","","","","","","","",""
"2048pts_cosTSFM_10000_n_2_dim_64_seeded","0.1522335261106491","0.2122189998626709","finished","-","balancein0and1","","2024-03-09T22:16:36.000Z","22174","","","PointTransformerCls","32","40","2048","","0.001","L1Loss()","2","128","1","252769","2048","10000","64","","0.10412970930337906","","39","","","","","","","","","","","","","","",""
"2048pts_cosTSFM_10000_n_4_dim_256_seeded","0.19195352494716644","0.22038501501083377","failed","-","balancein0and1","","2024-03-09T22:15:43.000Z","39824","","","PointTransformerCls","16","40","2048","","0.001","L1Loss()","4","128","1","3230561","2048","10000","256","","0.06660885363817215","","38","","","","","","","","","","","","","","",""
"2048pts_cosTSFM_10000_n_4_dim_64_seeded","0.18271921575069427","0.21372514963150024","finished","-","balancein0and1","","2024-03-09T22:15:43.000Z","28501","","","PointTransformerCls","16","40","2048","","0.001","L1Loss()","4","128","1","998753","2048","10000","64","","0.1511993110179901","","39","","","","","","","","","","","","","","",""
"2048pts_cosTSFM_10000_n_4_dim_256_seeded","0.2223335951566696","0.23121048510074615","finished","-","balancein0and1","","2024-03-09T22:15:43.000Z","21012","","","PointTransformerCls","16","20","2048","","0.001","L1Loss()","4","128","1","3230561","2048","10000","256","","0.14576230943202972","","19","","","","","","","","","","","","","","",""
"2048pts_cosTSFM_10000_n_4_dim_64_seeded","0.20592671632766724","0.2233537435531616","finished","-","balancein0and1","","2024-03-09T22:15:42.000Z","12027","","","PointTransformerCls","16","20","2048","","0.001","L1Loss()","4","128","1","998753","2048","10000","64","","0.19839319586753845","","19","","","","","","","","","","","","","","",""
"3DCNN_50000_3_ReLU_10_0.0001_4","0.0988423916476965","0.1151828319568187","finished","-","changli_824","","2024-03-07T18:35:09.000Z","123635","","ReLU","3DCNN_256_stride1","4","10","","3","0.0001","","","","","","","50000","","","0.054840464144945145","","9","0.6450615796440293","","11381","932","","","","","","","","","","",""
"16384pts_TSFM_50000_n_2_dim_256_seeded","","","failed","-","balancein0and1","","2024-03-07T18:33:54.000Z","7","","","PointTransformerCls","4","10","16384","","0.001","L1Loss()","2","64","1","1908065","16384","50000","256","","","","","","","","","","","","","","","","","","",""
"2048pts_TSFM_50000_n_4_dim_256_seeded","0.24895942211151123","0.2485133409500122","finished","-","balancein0and1","","2024-03-07T18:32:53.000Z","24882","","","PointTransformerCls","32","10","2048","","0.001","L1Loss()","4","64","1","3230561","2048","50000","256","","0.26095330715179443","","9","","","","","","","","","","","","","","",""
"16384pts_TSFM_10000_n_2_dim_256_seeded","","","failed","-","balancein0and1","","2024-03-07T18:32:53.000Z","29","","","PointTransformerCls","4","10","16384","","0.001","L1Loss()","2","64","1","1908065","16384","10000","256","","","","","","","","","","","","","","","","","","",""
"2048pts_TSFM_10000_n_4_dim_256_seeded","0.2469613403081894","0.24695703387260437","finished","-","balancein0and1","","2024-03-07T18:32:53.000Z","6786","","","PointTransformerCls","32","10","2048","","0.001","L1Loss()","4","64","1","3230561","2048","10000","256","","0.20397454500198364","","9","","","","","","","","","","","","","","",""
"3DCNN_50000_5_Sigmoid_10_0.0001_4","0.12365946081764996","0.12237185451239348","finished","-","changli_824","","2024-03-07T10:21:05.000Z","133897","","Sigmoid","3DCNN_256_stride1","4","10","","5","0.0001","","","","","","","50000","","","0.051816124469041824","","9","0.6158223890424311","","12583","820","","","","","","","","","","",""
"3DCNN_50000_5_Sigmoid_5_0.0001_4","0.13852592694804072","0.13447214932590723","finished","-","changli_824","","2024-03-07T09:15:25.000Z","66887","","Sigmoid","3DCNN_256_stride1","4","5","","5","0.0001","","","","","","","50000","","","0.1617273986339569","","4","0.5746425835424792","","12646","782","","","","","","","","","","",""
"3DCNN_50000_3_Sigmoid_15_0.0001_4","0.11599976076021792","0.11739001660384238","finished","-","changli_824","","2024-03-07T09:14:28.000Z","173329","","Sigmoid","3DCNN_256_stride1","4","15","","3","0.0001","","","","","","","50000","","","0.07536585628986359","","14","0.606159514698412","","10963","935","","","","","","","","","","",""
"3DCNN_50000_5_ReLU_5_0.0001_4","0.10985427322823554","0.12055902264863252","finished","-","changli_824","","2024-03-07T09:13:56.000Z","68893","","ReLU","3DCNN_256_stride1","4","5","","5","0.0001","","","","","","","50000","","","0.0740097314119339","","4","0.6228039953488789","","13039","1008","","","","","","","","","","",""
"3DCNN_50000_5_ReLU_15_0.0001_4","0.07627655929610133","0.10492796487882732","finished","-","changli_824","","2024-03-07T09:09:27.000Z","204014","","ReLU","3DCNN_256_stride1","4","15","","5","0.0001","","","","","","","50000","","","0.03451806306838989","","14","0.6828137955959762","","13222","992","","","","","","","","","","",""
"3DCNN_50000_5_ReLU_10_0.0001_4","0.0906690572936833","0.10322333924807608","finished","-","changli_824","","2024-03-07T09:08:27.000Z","133319","","ReLU","3DCNN_256_stride1","4","10","","5","0.0001","","","","","","","50000","","","0.05285082757472992","","9","0.6889973688608544","","12596","854","","","","","","","","","","",""
"3DCNN_50000_3_ReLU_15_0.0001_4","0.0891440080222115","0.10482778920121492","finished","-","changli_824","","2024-03-07T09:06:57.000Z","173236","","ReLU","3DCNN_256_stride1","4","15","","3","0.0001","","","","","","","50000","","","0.1114104688167572","","14","0.6792453901463295","","10922","971","","","","","","","","","","",""
"3DCNN_50000_3_ReLU_5_0.0001_4","0.11696856751844288","0.11905446349978446","finished","-","changli_824","","2024-03-07T08:51:19.000Z","59048","","ReLU","3DCNN_256_stride1","4","5","","3","0.0001","","","","","","","50000","","","0.1085827499628067","","4","0.6404865337227202","","10989","717","","","","","","","","","","",""
"3DCNN_50000_3_Sigmoid_10_0.0001_4","0.12422660455416888","0.12737141793295742","finished","-","changli_824","","2024-03-07T08:47:47.000Z","125162","","Sigmoid","3DCNN_256_stride1","4","10","","3","0.0001","","","","","","","50000","","","0.09122122079133987","","9","0.5664511128721905","","13172","1258","","","","","","","","","","",""
"3DCNN_50000_3_Sigmoid_5_0.0001_4","0.14249851875320077","0.1598474197521806","finished","-","changli_824","","2024-03-07T08:42:30.000Z","56982","","Sigmoid","3DCNN_256_stride1","4","5","","3","0.0001","","","","","","","50000","","","0.23477581143379211","","4","0.4816711301888963","","10527","710","","","","","","","","","","",""
"3DCNN_50000_5_Sigmoid_15_0.0001_4","0.11509708932794632","0.11273845070265232","finished","-","changli_824","","2024-03-07T08:41:10.000Z","205174","","Sigmoid","3DCNN_256_stride1","4","15","","5","0.0001","","","","","","","50000","","","0.10210814327001572","","14","0.6283707212389997","","13345","1002","","","","","","","","","","",""
"3DCNN_10000_5_Sigmoid_10_0.0001_8","0.1555853717625141","0.1722458281248808","finished","-","changli_824","","2024-03-06T05:03:26.000Z","25332","","Sigmoid","","8","10","","5","0.0001","","","","","","","10000","","","0.122065931558609","1555.8537176251411","","0.32460158578290876","2460","","","","","","","","","","","","",""
"3DCNN_10000_5_ReLU_15_0.0001_8","0.09478674155771732","0.16338301284611226","finished","-","changli_824","","2024-03-06T02:39:20.000Z","38866","","ReLU","","8","15","","5","0.0001","","","","","","","10000","","","0.06774263828992844","947.8674155771732","","0.423647876255011","2577","","","","","","","","","","","","",""
"3DCNN_10000_5_Sigmoid_15_0.0001_8","0.14823749631345273","0.16173679917752742","finished","-","changli_824","","2024-03-06T02:39:08.000Z","38878","","Sigmoid","","8","15","","5","0.0001","","","","","","","10000","","","0.11859535425901412","1482.3749631345272","","0.37427382660744246","2577","","","","","","","","","","","","",""
"3DCNN_10000_5_Sigmoid_10_0.0001_4","0.15373482398986815","0.15750039940476418","finished","-","changli_824","","2024-03-06T02:38:23.000Z","25934","","Sigmoid","","4","10","","5","0.0001","","","","","","","10000","","","0.042241208255290985","1537.3482398986816","","0.40605783954587815","2499","","","","","","","","","","","","",""
"3DCNN_10000_5_Sigmoid_10_1e-05_8","0.2394537529826164","0.2388666344344616","finished","-","changli_824","","2024-03-06T01:25:36.000Z","25628","","Sigmoid","","8","10","","5","0.00001","","","","","","","10000","","","0.1837405562400818","2394.537529826164","","0.0632211380460882","2442","","","","","","","","","","","","",""
"3DCNN_10000_5_ReLU_15_1e-05_4","0.09819249324128032","0.16933263425566256","finished","-","changli_824","","2024-03-06T01:25:36.000Z","37475","","ReLU","","4","15","","5","0.00001","","","","","","","10000","","","0.0427711084485054","981.9249324128032","","0.37944556584518985","2409","","","","","","","","","","","","",""
"3DCNN_10000_5_ReLU_5_1e-05_8","0.14319680978059768","0.1792184239000082","finished","-","changli_824","","2024-03-06T01:25:36.000Z","13367","","ReLU","","8","5","","5","0.00001","","","","","","","10000","","","0.0983576625585556","1431.9680978059769","","0.2962521149967331","2457","","","","","","","","","","","","",""
"3DCNN_10000_5_ReLU_15_1e-05_8","0.11967569333761932","0.1728184571236372","finished","-","changli_824","","2024-03-06T01:25:36.000Z","37643","","ReLU","","8","15","","5","0.00001","","","","","","","10000","","","0.13669860363006592","1196.756933376193","","0.3746455890564315","2445","","","","","","","","","","","","",""
"3DCNN_10000_5_Sigmoid_15_0.0001_4","0.14147905481308698","0.1551761061888188","finished","-","changli_824","","2024-03-06T01:22:49.000Z","38485","","Sigmoid","","4","15","","5","0.0001","","","","","","","10000","","","0.04244186729192734","1414.79054813087","","0.41768941925312153","2457","","","","","","","","","","","","",""
"3DCNN_10000_5_ReLU_10_1e-05_4","0.10861379663422704","0.20996705417111516","finished","-","changli_824","","2024-03-06T01:22:48.000Z","26544","","ReLU","","4","10","","5","0.00001","","","","","","","10000","","","0.0622992105782032","1086.1379663422704","","0.13615526308526826","2575","","","","","","","","","","","","",""
"3DCNN_10000_5_ReLU_15_0.0001_4","0.09095326572321356","0.13677691159918903","finished","-","changli_824","","2024-03-06T01:22:48.000Z","38759","","ReLU","","4","15","","5","0.0001","","","","","","","10000","","","0.07352122664451599","909.5326572321356","","0.5554047986657357","2486","","","","","","","","","","","","",""
"3DCNN_10000_5_ReLU_5_0.0001_4","0.13146650601252913","0.1781420812226832","finished","-","changli_824","","2024-03-06T01:22:48.000Z","13536","","ReLU","","4","5","","5","0.0001","","","","","","","10000","","","0.03602179139852524","1314.6650601252911","","0.3002348955134774","2462","","","","","","","","","","","","",""
"3DCNN_10000_5_Sigmoid_10_1e-05_4","0.2291472472637892","0.2279764287784696","finished","-","changli_824","","2024-03-06T01:22:34.000Z","25626","","Sigmoid","","4","10","","5","0.00001","","","","","","","10000","","","0.15947310626506803","2291.472472637892","","0.11355275443151548","2447","","","","","","","","","","","","",""
"3DCNN_10000_5_Sigmoid_15_1e-05_8","0.23620633062720295","0.23554711095690728","finished","-","changli_824","","2024-03-06T01:22:34.000Z","38817","","Sigmoid","","8","15","","5","0.00001","","","","","","","10000","","","0.17879118025302887","2362.06330627203","","0.0799073208411013","2514","","","","","","","","","","","","",""
"3DCNN_10000_5_ReLU_10_0.0001_4","0.10069275736324489","0.1490886882431805","finished","-","changli_824","","2024-03-06T01:22:34.000Z","25627","","ReLU","","4","10","","5","0.0001","","","","","","","10000","","","0.049962371587753296","1006.9275736324488","","0.5002484379929266","2476","","","","","","","","","","","","",""
"3DCNN_10000_5_ReLU_10_1e-05_8","0.12568197458088398","0.16790731424093247","finished","-","changli_824","","2024-03-06T01:22:27.000Z","25484","","ReLU","","8","10","","5","0.00001","","","","","","","10000","","","0.054844219237565994","1256.8197458088398","","0.38343003022932176","2431","","","","","","","","","","","","",""
"3DCNN_10000_5_Sigmoid_5_0.0001_8","0.19714255358576777","0.19753108569681643","finished","-","changli_824","","2024-03-06T01:22:27.000Z","13146","","Sigmoid","","8","5","","5","0.0001","","","","","","","10000","","","0.13555578887462616","1971.4255358576777","","0.2163532960879766","2412","","","","","","","","","","","","",""
"3DCNN_10000_5_ReLU_5_1e-05_4","0.1352276489749551","0.16848264883235098","finished","-","changli_824","","2024-03-06T01:22:27.000Z","13146","","ReLU","","4","5","","5","0.00001","","","","","","","10000","","","0.10401864349842072","1352.2764897495508","","0.38683305903137455","2412","","","","","","","","","","","","",""
"3DCNN_10000_5_ReLU_10_0.0001_8","0.1144312141314149","0.1464359611362219","finished","-","changli_824","","2024-03-06T01:22:27.000Z","25484","","ReLU","","8","10","","5","0.0001","","","","","","","10000","","","0.0659761130809784","1144.312141314149","","0.4850475812493402","2418","","","","","","","","","","","","",""
"3DCNN_10000_5_Sigmoid_15_1e-05_4","0.21518568506538868","0.21794844802170993","finished","-","changli_824","","2024-03-06T01:22:26.000Z","38041","","Sigmoid","","4","15","","5","0.00001","","","","","","","10000","","","0.17167474329471588","2151.856850653887","","0.15470171840273916","2486","","","","","","","","","","","","",""
"3DCNN_10000_5_ReLU_5_0.0001_8","0.13216830416619776","0.1749704116910696","finished","-","changli_824","","2024-03-06T01:22:26.000Z","13149","","ReLU","","8","5","","5","0.0001","","","","","","","10000","","","0.09860015660524368","1321.6830416619778","","0.35148934513868224","2415","","","","","","","","","","","","",""
"3DCNN_10000_5_Sigmoid_5_1e-05_4","0.24281369979679585","0.24203572800159456","finished","-","changli_824","","2024-03-06T01:22:26.000Z","13149","","Sigmoid","","4","5","","5","0.00001","","","","","","","10000","","","0.15803414583206177","2428.1369979679585","","0.038286994810966646","2419","","","","","","","","","","","","",""
